seed,target,variant,epoch,eer,auc,acc,pi_hat,n_conf,rho_src,prior_gap,pred_rate,churn,conf,tail_gap
0,in_the_wild,ours,5,12.53333333333333,0.9495129444444446,87.28333333333333,0.7624209575429087,3602,0.9804329913330866,0.2735876242095754,0.48883333333333334,0.0275,0.9678104519844055,0.9999417170220113
0,in_the_wild,ours,6,12.45,0.9511925555555556,87.23333333333333,0.7624209575429087,3605,0.9762856397926386,0.27875429087624204,0.4836666666666667,0.024833333333333332,0.9652672410011292,0.9996675832750043
0,in_the_wild,ours,7,12.483333333333333,0.9504691111111112,86.93333333333332,0.7624209575429087,3601,0.9769010518739021,0.28475429087624204,0.4776666666666667,0.013833333333333333,0.9679915308952332,0.9998529418135149
0,in_the_wild,ours,8,12.86666666666667,0.9499900555555556,87.16666666666667,0.7624209575429087,3604,0.9741508896078828,0.2647542908762421,0.49766666666666665,0.017,0.9656274318695068,0.999829124347889
0,in_the_wild,ours,9,12.53333333333333,0.9500424444444443,86.71666666666667,0.7624209575429087,3600,0.9759771134747571,0.28792095754290875,0.4745,0.0115,0.9680953621864319,0.9998858870620098
0,in_the_wild,ours,10,12.56666666666667,0.9511968333333334,86.85000000000001,0.7624209575429087,3602,0.9760952504485791,0.28425429087624204,0.4781666666666667,0.022166666666666668,0.9698343873023987,0.9999496759528483
0,in_the_wild,ours,11,13.03333333333333,0.9490343888888888,86.68333333333334,0.7624209575429087,3603,0.9733165382776949,0.27992095754290874,0.4825,0.011666666666666667,0.9673810005187988,0.9999035255754279
0,in_the_wild,ours,12,12.916666666666664,0.9498305,86.81666666666666,0.7624209575429087,3602,0.972908623332531,0.28192095754290875,0.4805,0.010666666666666666,0.9698406457901001,0.999927553217276
0,in_the_wild,ours,13,12.616666666666665,0.9496448333333334,87.36666666666667,0.7624209575429087,3601,0.9740837207639432,0.2530876242095754,0.5093333333333333,0.026833333333333334,0.9718798995018005,0.9999214582785498
0,in_the_wild,ours,14,12.4,0.9522935555555556,87.51666666666667,0.7624209575429087,3604,0.975638348522192,0.27292095754290874,0.4895,0.014666666666666666,0.9747571349143982,0.9999817593692569
0,in_the_wild,ours,15,12.56666666666667,0.9504938333333333,87.51666666666667,0.7624209575429087,3604,0.9733617887388024,0.25225429087624207,0.5101666666666667,0.008166666666666666,0.9724414944648743,0.9999482840394194
0,in_the_wild,ours,16,12.033333333333331,0.9529234444444444,87.23333333333333,0.7624209575429087,3604,0.974549173901692,0.2880876242095754,0.47433333333333333,0.015833333333333335,0.9738130569458008,0.9999701095539422
0,in_the_wild,ours,17,12.666666666666671,0.9504431111111111,86.46666666666667,0.7624209575429087,3605,0.972254132629482,0.2954209575429087,0.467,0.043166666666666666,0.9730936884880066,0.9998966168341212
0,in_the_wild,ours,18,12.65,0.9516518333333334,86.76666666666667,0.7624209575429087,3604,0.9738443395785534,0.2930876242095754,0.4693333333333333,0.01,0.9762078523635864,0.9999783940179328
0,in_the_wild,ours,19,12.666666666666671,0.9491576111111111,87.05000000000001,0.7624209575429087,3600,0.9682730283434974,0.27725429087624204,0.4851666666666667,0.018833333333333334,0.9701377153396606,0.9999073530932947
0,in_the_wild,ours,20,12.366666666666667,0.9513509444444445,86.95,0.7624209575429087,3602,0.9721578009390226,0.2965876242095754,0.4658333333333333,0.0085,0.9767138957977295,0.9999825005425236
0,in_the_wild,ours,21,12.233333333333333,0.9524749444444445,87.61666666666666,0.7624209575429087,3600,0.9708723446626842,0.27592095754290874,0.4865,0.011333333333333334,0.9752486944198608,0.9999760674487334
0,in_the_wild,ours,22,12.53333333333333,0.9516028888888888,86.96666666666667,0.7624209575429087,3604,0.9724520437185984,0.28475429087624204,0.4776666666666667,0.013833333333333333,0.9758909344673157,0.9999887543227033
0,in_the_wild,ours,23,12.85,0.9494907222222222,86.66666666666667,0.7624209575429087,3601,0.9709054168383904,0.28275429087624204,0.4796666666666667,0.013833333333333333,0.9754573702812195,0.9999806846729371
0,in_the_wild,ours,24,12.433333333333332,0.9492343333333333,87.58333333333333,0.7624209575429087,3601,0.9727605379146027,0.2585876242095754,0.5038333333333334,0.026166666666666668,0.9781046509742737,0.999990245330082
0,in_the_wild,ours,25,12.233333333333333,0.953349388888889,87.11666666666666,0.7624209575429087,3611,0.967403640102279,0.2975876242095754,0.4648333333333333,0.019166666666666665,0.9753154516220093,0.9999165096110942
0,in_the_wild,ours,26,12.633333333333335,0.9499596666666668,87.15,0.7624209575429087,3600,0.9656911394245581,0.27892095754290874,0.4835,0.021333333333333333,0.9770496487617493,0.9999674161209213
0,in_the_wild,ours,27,12.8,0.9496891111111112,86.86666666666667,0.7624209575429087,3602,0.9675574526690087,0.2850876242095754,0.47733333333333333,0.014166666666666666,0.9775548577308655,0.9999837798869976
0,in_the_wild,ours,28,12.316666666666668,0.9542025555555556,87.11666666666666,0.7624209575429087,3601,0.9656105345075365,0.29192095754290875,0.4705,0.014333333333333333,0.9778281450271606,0.9999760158592323
0,in_the_wild,ours,29,12.3,0.9533879999999999,87.16666666666667,0.7624209575429087,3608,0.9669424239920997,0.29275429087624205,0.4696666666666667,0.010666666666666666,0.9768977761268616,0.9999759383065681
0,in_the_wild,ours,30,11.966666666666669,0.9524593888888889,87.64999999999999,0.7624209575429087,3600,0.9692117923384227,0.27892095754290874,0.4835,0.015,0.980043888092041,0.999995740293798
0,in_the_wild,ours,31,12.1,0.9519883333333333,87.38333333333334,0.7624209575429087,3605,0.9649093516764938,0.2875876242095754,0.47483333333333333,0.012166666666666666,0.980649471282959,0.9999914044355819
0,in_the_wild,ours,32,11.833333333333332,0.9526688333333334,87.73333333333333,0.7624209575429087,3601,0.9691973086080217,0.2790876242095754,0.48333333333333334,0.0055,0.9820050597190857,0.9999984922945089
0,in_the_wild,tent,0,12.783333333333335,0.9423819444444446,87.16666666666667,0.7624209575429087,0,1.0,0.19975429087624208,0.5626666666666666,,0.9693483114242554,0.9955517107155174
0,in_the_wild,tent,1,12.266666666666667,0.9272147777777777,87.7,0.7624209575429087,0,0.9526235142006749,0.2424209575429087,0.52,0.042666666666666665,0.9959278702735901,1.0
0,in_the_wild,tent,2,12.183333333333332,0.9290431111111113,87.8,0.7624209575429087,0,0.953710737442687,0.2570876242095754,0.5053333333333333,0.05733333333333333,0.9975250363349915,1.0
0,in_the_wild,tent,3,12.316666666666668,0.9291442777777779,87.66666666666667,0.7624209575429087,0,0.9558054632921749,0.2687542908762421,0.49366666666666664,0.026333333333333334,0.9975541830062866,1.0
0,in_the_wild,tent,4,15.383333333333333,0.8538826111111111,82.89999999999999,0.7624209575429087,0,0.8747852979617698,0.11108762420957541,0.6513333333333333,0.146,0.9976269602775574,0.9999999999484
0,in_the_wild,tent,5,15.483333333333334,0.8514985555555556,82.89999999999999,0.7624209575429087,0,0.8708503322463241,0.1090876242095754,0.6533333333333333,0.15966666666666668,0.9978135824203491,0.9999999999948909
0,in_the_wild,tent,6,16.35,0.8419799444444445,82.0,0.7624209575429087,0,0.8625017116991756,0.0977542908762421,0.6646666666666666,0.013666666666666667,0.9976667761802673,0.9999999999484
0,in_the_wild,tent,7,19.483333333333334,0.8073633888888888,78.68333333333334,0.7624209575429087,0,0.8281202562242487,0.055587624209575415,0.7068333333333333,0.0535,0.9982458353042603,0.010351336002349831
0,in_the_wild,tent,8,19.71666666666667,0.8048652777777777,78.66666666666666,0.7624209575429087,0,0.8252751229174463,0.05508762420957536,0.7073333333333334,0.042666666666666665,0.9983466267585754,0.0014306664466857688
0,in_the_wild,tent,9,15.233333333333334,0.8558235555555556,83.75,0.7624209575429087,0,0.8743705531524709,0.12392095754290877,0.6385,0.06833333333333333,0.9986043572425842,1.0
0,in_the_wild,tent,10,15.300000000000002,0.8542541111111112,83.61666666666666,0.7624209575429087,0,0.8717047983040356,0.12158762420957536,0.6408333333333334,0.0665,0.9989610910415649,1.0
0,in_the_wild,tent,11,16.75,0.8385480555555556,82.36666666666666,0.7624209575429087,0,0.8584282192097293,0.1030876242095754,0.6593333333333333,0.020833333333333332,0.9991692900657654,0.9999999999999999
0,in_the_wild,tent,12,24.416666666666668,0.7563475,74.01666666666667,0.7624209575429087,0,0.7731588458371152,0.004587624209575369,0.7578333333333334,0.117,0.9988751411437988,0.0
0,in_the_wild,tent,13,22.51666666666667,0.7758338888888889,76.21666666666667,0.7624209575429087,0,0.7945861682210345,0.02858762420957539,0.7338333333333333,0.0745,0.9987931251525879,0.0
0,in_the_wild,tent,14,23.633333333333333,0.7645059444444444,75.08333333333333,0.7624209575429087,0,0.7823448133103065,0.01558762420957538,0.7468333333333333,0.011,0.9988370537757874,0.0
0,in_the_wild,tent,15,22.03333333333333,0.7807319444444446,76.66666666666667,0.7624209575429087,0,0.7991555768974852,0.033754290876242043,0.7286666666666667,0.006833333333333334,0.9990750551223755,0.0
0,in_the_wild,tent,16,25.883333333333336,0.7414809999999998,72.93333333333332,0.7624209575429087,0,0.7555277909178918,0.006245709123757992,0.7686666666666667,0.021833333333333333,0.9990817308425903,0.0
0,in_the_wild,tent,17,21.766666666666666,0.7834547222222223,77.26666666666667,0.7624209575429087,0,0.8012477846566497,0.03975429087624205,0.7226666666666667,0.006333333333333333,0.9990794062614441,0.0
0,in_the_wild,tent,18,17.933333333333337,0.8247807777777778,81.53333333333333,0.7624209575429087,0,0.8404567282430642,0.09042095754290869,0.672,0.09666666666666666,0.9988466501235962,1.0
0,in_the_wild,tent,19,12.200000000000001,0.9068481111111111,87.96666666666667,0.7624209575429087,0,0.9057530272896371,0.2404209575429087,0.522,0.20066666666666666,0.998842716217041,1.0
0,in_the_wild,tent,20,11.8,0.9079873333333333,88.01666666666667,0.7624209575429087,0,0.9036561224288322,0.23492095754290876,0.5275,0.1445,0.9986699223518372,1.0
0,in_the_wild,tent,21,11.35,0.9129885000000001,88.51666666666667,0.7624209575429087,0,0.9029274384358946,0.23925429087624206,0.5231666666666667,0.008833333333333334,0.999182939529419,1.0
0,in_the_wild,tent,22,16.46666666666667,0.8402487777777778,82.88333333333333,0.7624209575429087,0,0.8511450510136294,0.10625429087624205,0.6561666666666667,0.12866666666666668,0.9990530014038086,1.0
0,in_the_wild,tent,23,13.91666666666667,0.8699649444444444,85.55,0.7624209575429087,0,0.8735036976831535,0.14692095754290868,0.6155,0.09233333333333334,0.9992250800132751,1.0
0,in_the_wild,tent,24,14.116666666666667,0.8665611666666666,85.2,0.7624209575429087,0,0.8698651050550587,0.14042095754290873,0.622,0.034166666666666665,0.9989866614341736,1.0
0,in_the_wild,tent,25,15.416666666666664,0.8519260555555557,84.05,0.7624209575429087,0,0.8590066087623357,0.12258762420957536,0.6398333333333334,0.024333333333333332,0.9991326332092285,1.0
0,in_the_wild,tent,26,20.266666666666666,0.7985822777777778,78.63333333333333,0.7624209575429087,0,0.8131429560462801,0.05375429087624206,0.7086666666666667,0.08666666666666667,0.9988714456558228,2.290010452266067e-05
0,in_the_wild,tent,27,22.333333333333336,0.7771062777777776,76.64999999999999,0.7624209575429087,0,0.7916908941448438,0.0312542908762421,0.7311666666666666,0.09133333333333334,0.9988458752632141,0.0
0,in_the_wild,tent,28,26.0,0.7402181666666666,73.01666666666667,0.7624209575429087,0,0.7522263777145782,0.00641237579042464,0.7688333333333334,0.06016666666666667,0.9988405108451843,0.0
0,in_the_wild,tent,29,24.516666666666666,0.7551148888888888,74.35000000000001,0.7624209575429087,0,0.7686376617930241,0.007587624209575372,0.7548333333333334,0.023666666666666666,0.9992434978485107,0.0
0,in_the_wild,tent,30,23.45,0.7658688333333332,75.51666666666667,0.7624209575429087,0,0.7795494189209852,0.019254290876242086,0.7431666666666666,0.025666666666666667,0.9990927577018738,0.0
0,in_the_wild,tent,31,31.75,0.6825720555555556,67.30000000000001,0.7624209575429087,0,0.6764882348898967,0.06391237579042464,0.8263333333333334,0.0715,0.9991472959518433,0.0
0,in_the_wild,tent,32,25.933333333333337,0.7408919999999999,73.21666666666667,0.7624209575429087,0,0.7527641312433013,0.004079042457091231,0.7665,0.023333333333333334,0.9995102286338806,0.0
0,arabic,ours,0,20.91134889753567,0.8702225032425421,71.52603231597845,0.9203027400324651,0,1.0,0.1508233863520343,0.7694793536804309,,0.9388391375541687,0.19271065592765801
0,arabic,ours,1,20.07224383916991,0.8800026588845655,79.6229802513465,0.9203027400324651,3347,0.9924671976120717,0.41419861076855136,0.5061041292639138,0.26337522441651706,0.9617679119110107,0.999038319720421
0,arabic,ours,2,19.730479896238652,0.883275486381323,79.71274685816876,0.9203027400324651,3342,0.9917475119980432,0.44166719245616354,0.4786355475763016,0.29084380610412924,0.9610772132873535,0.9980979463296535
0,arabic,ours,3,19.783268482490268,0.883446952010376,79.87432675044883,0.9203027400324651,3347,0.9907273502105397,0.4314337992784257,0.48886894075403947,0.020107719928186715,0.9616457223892212,0.9978027828750783
0,arabic,ours,4,19.766601815823602,0.8844261348897535,79.26391382405745,0.9203027400324651,3342,0.9897575291842156,0.45585031633408096,0.4644524236983842,0.017055655296229804,0.9615518450737,0.9945690381789518
0,arabic,ours,5,19.408171206225678,0.8869800907911802,80.08976660682227,0.9203027400324651,3343,0.9885206273554926,0.4382560613969176,0.48204667863554757,0.010771992818671455,0.9634215235710144,0.9975855996235623
0,arabic,ours,6,19.38871595330739,0.8877752269779506,80.50269299820468,0.9203027400324651,3344,0.9876110735318441,0.4097102804274382,0.510592459605027,0.04614003590664273,0.9697067737579346,0.999458671145885
0,arabic,ours,7,19.33592736705577,0.8885798313878079,79.15619389587074,0.9203027400324651,3345,0.9875451367435151,0.4755989698349786,0.4447037701974865,0.03734290843806104,0.9663275480270386,0.9941025425757232
0,arabic,ours,8,19.283138780804148,0.8895330739299613,80.32315978456013,0.9203027400324651,3344,0.9852634255348055,0.4420262588834526,0.47827648114901256,0.03231597845601436,0.9676072001457214,0.9983151085723763
0,arabic,ours,9,19.155317769130995,0.8905571984435798,80.66427289048474,0.9203027400324651,3342,0.9845716510718046,0.42712500215095706,0.4931777378815081,0.04847396768402154,0.9722119569778442,0.9994718538195115
0,arabic,ours,10,18.977496757457846,0.8923403372243839,81.04129263913823,0.9203027400324651,3344,0.9836627515703659,0.40216988545436816,0.518132854578097,0.03985637342908438,0.9702479839324951,0.9996036599792205
0,arabic,ours,11,18.869130998702982,0.8935653047989625,81.14901256732495,0.9203027400324651,3343,0.9832203907026565,0.40037455331792293,0.5199281867145422,0.02710951526032316,0.9740123748779297,0.9998436144085417
0,arabic,ours,12,18.56348897535668,0.8952430609597924,81.66965888689408,0.9203027400324651,3343,0.980292911013089,0.3772147687577794,0.5430879712746858,0.02495511669658887,0.9712154865264893,0.9997699546584045
0,arabic,ours,13,18.67185473411154,0.8943115434500649,81.1310592459605,0.9203027400324651,3345,0.9791158855587783,0.426406869296379,0.49389587073608615,0.026391382405745064,0.9703192710876465,0.9989082430299618
0,arabic,ours,14,18.546822308690015,0.8952573281452658,81.29263913824057,0.9203027400324651,3343,0.980954219664896,0.4215594725279768,0.49874326750448833,0.04434470377019749,0.9740920066833496,0.9997030907841236
0,arabic,ours,15,18.1689364461738,0.8977807392996109,81.5798922800718,0.9203027400324651,3344,0.9796322835404395,0.4118646789911725,0.5084380610412926,0.017055655296229804,0.9746711850166321,0.999828592385029
0,arabic,ours,16,18.260635538261997,0.8986311284046693,81.68761220825853,0.9203027400324651,3345,0.9793636092662965,0.4219185389552659,0.4983842010771993,0.00969479353680431,0.9762414693832397,0.99982779142548
0,arabic,ours,17,18.293968871595332,0.8985590791180285,81.70556552962299,0.9203027400324651,3343,0.9776919717919798,0.3919364922766303,0.5283662477558349,0.01992818671454219,0.9761241674423218,0.9999309265037482
0,arabic,ours,18,18.36621271076524,0.8986711413748378,81.66965888689408,0.9203027400324651,3348,0.9766339362153198,0.40234941866801277,0.5179533213644524,0.01992818671454219,0.9784808158874512,0.9999398904349164
0,arabic,ours,19,18.188391699092087,0.8989413748378728,81.5798922800718,0.9203027400324651,3344,0.9757129098048929,0.4215594725279768,0.49874326750448833,0.0296229802513465,0.977832019329071,0.9998513024959266
0,arabic,ours,20,18.332879377431908,0.8987666018158236,81.36445242369838,0.9203027400324651,3344,0.973636621144303,0.42120040610068776,0.4991023339317774,0.01956912028725314,0.9776356816291809,0.9998950773449451
0,arabic,ours,21,18.116147859922183,0.8990411802853436,81.7773788150808,0.9203027400324651,3344,0.9728791047197427,0.3808054330306698,0.5394973070017953,0.040754039497307,0.9806831479072571,0.9999762366927826
0,arabic,ours,22,18.22172503242542,0.8995420233463034,81.86714542190305,0.9203027400324651,3343,0.9738584841828853,0.40288801830894627,0.5174147217235189,0.01867145421903052,0.9794616103172302,0.9999443660875386
0,arabic,ours,23,17.935538261997408,0.9020516212710766,81.97486535008977,0.9203027400324651,3342,0.9718298476603768,0.41366001112761774,0.5066427289048474,0.03285457809694794,0.9804640412330627,0.9999374203732287
0,arabic,ours,24,18.024448767833984,0.9006944876783398,82.04667863554758,0.9203027400324651,3343,0.9712302032310226,0.38996162692654057,0.5303411131059246,0.01436265709156194,0.9797592759132385,0.9999710795998908
0,arabic,ours,25,18.010570687418937,0.9008364461738003,81.86714542190305,0.9203027400324651,3345,0.9700404997908788,0.3971429554723215,0.5231597845601437,0.017235188509874325,0.9799841642379761,0.9999627550230799
0,arabic,ours,26,17.84662775616083,0.9013154993514916,82.10053859964094,0.9203027400324651,3342,0.966047155248897,0.38870489443102885,0.5315978456014363,0.00807899461400359,0.9797478914260864,0.9999540281860391
0,arabic,ours,27,17.827172503242544,0.9026869649805447,82.01077199281868,0.9203027400324651,3345,0.9696736009543302,0.41401907755490686,0.5062836624775583,0.018312387791741474,0.9809884428977966,0.9999642951298255
0,arabic,ours,28,17.702140077821017,0.9032365110246434,82.24416517055656,0.9203027400324651,3343,0.9670712983389835,0.3994768872497003,0.5208258527827648,0.0118491921005386,0.9793635010719299,0.9999436580025758
0,arabic,ours,29,17.702140077821017,0.9043387159533073,82.11849192100539,0.9203027400324651,3343,0.9651066019158542,0.41366001112761774,0.5066427289048474,0.010412926391382405,0.9790189862251282,0.9999154312049541
0,arabic,ours,30,17.557652399481192,0.903957392996109,82.36983842010773,0.9203027400324651,3346,0.9619504937044564,0.3982201547541887,0.5220825852782764,0.01059245960502693,0.9776486158370972,0.9998942346603144
0,arabic,ours,31,17.540985732814526,0.9039898184176394,82.04667863554758,0.9203027400324651,3344,0.962934202135149,0.422636671809844,0.49766606822262116,0.012926391382405745,0.9806462526321411,0.9998973518177536
0,arabic,ours,32,17.288132295719848,0.9058784046692607,82.63913824057451,0.9203027400324651,3343,0.9599965343068126,0.3851142301581384,0.5351885098743268,0.016337522441651705,0.9789783954620361,0.9999478602145245
0,arabic,tent,0,20.91134889753567,0.8702225032425421,71.52603231597845,0.9203027400324651,0,1.0,0.1508233863520343,0.7694793536804309,,0.9388391375541687,0.19271065592765801
0,arabic,tent,1,41.26712062256809,0.5877209468223086,58.025134649910235,0.9203027400324651,0,0.49313810447075107,0.03625022226555996,0.9565529622980251,0.18707360861759426,0.9971081614494324,0.0
0,arabic,tent,2,43.068223086900126,0.5694430609597925,57.450628366247756,0.9203027400324651,0,0.43716656068007814,0.041995285102184754,0.9622980251346499,0.19281867145421902,0.9980876445770264,0.0
0,arabic,tent,3,43.70194552529183,0.5630623865110247,57.46858168761221,0.9203027400324651,0,0.41544871816656664,0.04145668546125114,0.9617594254937163,0.007001795332136445,0.9981768131256104,0.0
0,arabic,tent,4,47.228988326848246,0.5277311284046693,55.35008976660683,0.9203027400324651,0,0.277337320063077,0.06479600323503931,0.9850987432675045,0.02280071813285458,0.9990816712379456,0.0
0,arabic,tent,5,48.48249027237354,0.5151750972762645,54.56014362657091,0.9203027400324651,0,0.20312425141670987,0.07269546463539844,0.9929982046678636,0.03123877917414722,0.9995278716087341,0.0
0,arabic,tent,6,49.066147859922175,0.5093385214007782,54.219030520646314,0.9203027400324651,0,0.1598886794573099,0.0761065956946444,0.9964093357271095,0.011310592459605027,0.9997003674507141,0.0
0,arabic,tent,7,48.929961089494164,0.5107003891050583,54.38061041292639,0.9203027400324651,0,0.17094845392429855,0.07449079677184367,0.9947935368043088,0.0017953321364452424,0.9995385408401489,0.0
0,arabic,tent,8,49.007782101167315,0.5099221789883268,54.36265709156194,0.9203027400324651,0,0.16465794002689585,0.07467032998548817,0.9949730700179533,0.001436265709156194,0.999737560749054,0.0
0,arabic,tent,9,49.007782101167315,0.5099221789883268,54.4165170556553,0.9203027400324651,0,0.16457457935976932,0.07413173034455456,0.9944344703770197,0.000718132854578097,0.9998197555541992,0.0
0,arabic,tent,10,49.6692607003891,0.5033073929961089,53.94973070017953,0.9203027400324651,0,0.0954339297918196,0.07879959389931224,0.9991023339317774,0.004129263913824057,0.9999788999557495,0.0
0,arabic,tent,11,49.747081712062254,0.5025291828793774,53.931777378815084,0.9203027400324651,0,0.08349585301046958,0.07897912711295674,0.9992818671454219,0.004847396768402155,0.9999288320541382,0.0
0,arabic,tent,12,49.94163424124514,0.5005836575875486,53.87791741472172,0.9203027400324651,0,0.04021015604025429,0.07951772675389035,0.9998204667863555,0.000718132854578097,0.9999969601631165,0.0
0,arabic,tent,13,49.94163424124514,0.5005836575875486,53.87791741472172,0.9203027400324651,0,0.04021015604025429,0.07951772675389035,0.9998204667863555,0.0005385996409335727,0.9999977350234985,0.0
0,arabic,tent,14,49.94163424124514,0.5005836575875486,53.85996409335727,0.9203027400324651,0,0.04021015604025429,0.07969725996753485,1.0,0.00017953321364452425,0.999914288520813,0.0
0,arabic,tent,15,49.961089494163424,0.5003891050583658,53.85996409335727,0.9203027400324651,0,0.032828508154288984,0.07969725996753485,1.0,0.00017953321364452425,0.9999977946281433,0.0
0,arabic,tent,16,49.98054474708171,0.5001945525291829,53.85996409335727,0.9203027400324651,0,0.023219514210962397,0.07969725996753485,1.0,0.0,0.9999997615814209,0.0
0,arabic,tent,17,50.0,0.5,53.85996409335727,0.9203027400324651,0,0.0,0.07969725996753485,1.0,0.0,1.0,0.0
0,arabic,tent,18,50.0,0.5,53.85996409335727,0.9203027400324651,0,0.0,0.07969725996753485,1.0,0.0,1.0,0.0
0,arabic,tent,19,50.0,0.5,53.85996409335727,0.9203027400324651,0,0.0,0.07969725996753485,1.0,0.0,1.0,0.0
0,arabic,tent,20,50.0,0.5,53.85996409335727,0.9203027400324651,0,0.0,0.07969725996753485,1.0,0.0,1.0,0.0
0,arabic,tent,21,50.0,0.5,53.85996409335727,0.9203027400324651,0,0.0,0.07969725996753485,1.0,0.0,1.0,0.0
0,arabic,tent,22,50.0,0.5,53.85996409335727,0.9203027400324651,0,0.0,0.07969725996753485,1.0,0.0,1.0,0.0
0,arabic,tent,23,50.0,0.5,53.85996409335727,0.9203027400324651,0,0.0,0.07969725996753485,1.0,0.0,1.0,0.0
0,arabic,tent,24,50.0,0.5,53.85996409335727,0.9203027400324651,0,0.0,0.07969725996753485,1.0,0.0,1.0,0.0
0,arabic,tent,25,50.0,0.5,53.85996409335727,0.9203027400324651,0,0.0,0.07969725996753485,1.0,0.0,1.0,0.0
0,arabic,tent,26,50.0,0.5,53.85996409335727,0.9203027400324651,0,0.0,0.07969725996753485,1.0,0.0,1.0,0.0
0,arabic,tent,27,50.0,0.5,53.85996409335727,0.9203027400324651,0,0.0,0.07969725996753485,1.0,0.0,1.0,0.0
0,arabic,tent,28,50.0,0.5,53.85996409335727,0.9203027400324651,0,0.0,0.07969725996753485,1.0,0.0,1.0,0.0
0,arabic,tent,29,50.0,0.5,53.85996409335727,0.9203027400324651,0,0.0,0.07969725996753485,1.0,0.0,1.0,0.0
0,arabic,tent,30,50.0,0.5,53.85996409335727,0.9203027400324651,0,0.0,0.07969725996753485,1.0,0.0,1.0,0.0
0,arabic,tent,31,50.0,0.5,53.85996409335727,0.9203027400324651,0,0.0,0.07969725996753485,1.0,0.0,1.0,0.0
0,arabic,tent,32,50.0,0.5,53.85996409335727,0.9203027400324651,0,0.0,0.07969725996753485,1.0,0.0,1.0,0.0
1,asvspoof2019,ours,0,5.89573643410853,0.9862561369509044,81.02150537634408,0.7752608522500996,0,1.0,0.05285941855834331,0.7224014336917562,,0.931989848613739,0.3689966022968292
1,asvspoof2019,ours,1,4.731007751937985,0.990668992248062,92.84946236559139,0.7752608522500996,3505,0.9876896183500313,0.3012465153325368,0.47401433691756273,0.24838709677419354,0.9783117175102234,0.9999710660242271
1,asvspoof2019,ours,2,4.570155038759688,0.9913754521963823,90.46594982078852,0.7752608522500996,3349,0.9814118827237844,0.330457984866587,0.44480286738351255,0.27759856630824375,0.9712545871734619,0.9996425695650032
1,asvspoof2019,ours,3,4.156976744186045,0.9920605943152455,92.1326164874552,0.7752608522500996,3350,0.9820045408023792,0.31164078056551175,0.4636200716845878,0.014336917562724014,0.9750384092330933,0.9999446197916768
1,asvspoof2019,ours,4,4.120930232558139,0.9927401162790697,92.92114695340501,0.7752608522500996,3351,0.9845749253875431,0.3033970529669454,0.47186379928315414,0.027060931899641576,0.9814075827598572,0.9999949559565948
1,asvspoof2019,ours,5,4.173643410852715,0.9929153746770026,89.96415770609319,0.7752608522500996,3355,0.978319752835952,0.33619275189167663,0.4390681003584229,0.024910394265232973,0.971815824508667,0.9994956306766198
1,asvspoof2019,ours,6,4.337209302325581,0.9927732558139535,87.75985663082437,0.7752608522500996,3354,0.9759241754305165,0.3596694544006372,0.41559139784946236,0.056272401433691756,0.9707772135734558,0.9979166157775978
1,asvspoof2019,ours,7,4.195736434108525,0.9928733204134367,87.09677419354838,0.7752608522500996,3351,0.9752297978096645,0.36630027877339705,0.4089605734767025,0.03082437275985663,0.9706544876098633,0.9968760973338533
1,asvspoof2019,ours,8,4.14031007751938,0.9932227390180879,89.80286738351253,0.7752608522500996,3350,0.9770203318174787,0.3381640780565512,0.43709677419354837,0.021505376344086023,0.9739536046981812,0.9997832525506993
1,asvspoof2019,ours,9,3.943410852713178,0.9933083333333333,87.99283154121864,0.7752608522500996,3351,0.9754161086953175,0.3566228594185583,0.41863799283154124,0.014695340501792114,0.978050172328949,0.9996878350728543
1,asvspoof2019,ours,10,3.907364341085273,0.9936026485788114,89.6594982078853,0.7752608522500996,3348,0.9779484477997499,0.33852250099561926,0.4367383512544803,0.012544802867383513,0.9809377789497375,0.9999804281987998
1,asvspoof2019,ours,11,3.815891472868217,0.9936928940568476,88.13620071684588,0.7752608522500996,3350,0.9736386403844334,0.3551891676622859,0.42007168458781363,0.011827956989247311,0.9803724884986877,0.999831304548044
1,asvspoof2019,ours,12,3.8713178294573622,0.9939195736434109,88.54838709677419,0.7752608522500996,3352,0.9752682766992165,0.35070888092393465,0.4245519713261649,0.012903225806451613,0.9815434217453003,0.9999298251566557
1,asvspoof2019,ours,13,3.491472868217054,0.9944141472868218,88.78136200716847,0.7752608522500996,3352,0.9745530078337282,0.34873755475906015,0.4265232974910394,0.008602150537634409,0.9828172326087952,0.999955997010753
1,asvspoof2019,ours,14,3.6744186046511613,0.9943331395348838,88.06451612903226,0.7752608522500996,3358,0.9720448376495824,0.3559060135404221,0.41935483870967744,0.00878136200716846,0.9806674122810364,0.99985706735666
1,asvspoof2019,ours,15,3.7077519379844963,0.9941514211886305,88.17204301075269,0.7752608522500996,3351,0.972179555698253,0.3544723217841497,0.42078853046594983,0.007885304659498209,0.9835956692695618,0.9999124949510532
1,asvspoof2019,ours,16,3.7992248062015523,0.9939649870801033,88.42293906810036,0.7752608522500996,3356,0.9736445596554882,0.35232178414974114,0.4229390681003584,0.005734767025089606,0.986345648765564,0.9999885526144892
1,asvspoof2019,ours,17,3.727131782945736,0.993960142118863,85.57347670250897,0.7752608522500996,3355,0.9700180629993171,0.3811748307447232,0.39408602150537636,0.026702508960573478,0.9842684268951416,0.9997387523820439
