corpus,ckpt,arm,seed,eval_sub,q,skew,rule,setting,pi_hat,n,prior,eer,legacy_eer,auc,accuracy,balanced_accuracy,fpr,fnr,oracle_accuracy,threshold_gap,threshold,exact_one_pct,near_one_pct,largest_tie_pct,n_unique
itw,ssl_aasist_wavefake,source,1,0,0.3,0.97,bbse_quantile,disjoint_eval,0.9980896587,4181,0.9691461373,2.993039443,3.043477429,0.9957614959,97.22554413,55.03875969,89.92248062,0,99.0672088,1.841664674,0.0008407596615,0,0,3.324563502,385
itw,ssl_aasist_wavefake,source,1,0,0.5,0.3718,median,available_pool,0.6009933775,31778,0.3717980993,5.05656789,5.056129337,0.9853417566,87.53540185,89.98069174,19.55617893,0.4824375793,94.96192334,7.426521493,0.9443820715,0,0,1.233557807,3354
itw,ssl_aasist_wavefake,source,1,0,0.5,0.3718,median,disjoint_eval,0.6009933775,23778,0.3715198923,5.000888257,4.998714694,0.9858046336,87.77020776,90.17777758,19.19164882,0.4527960154,95.05004626,7.279838506,0.9443820715,0,0,1.257464884,3085
itw,ssl_aasist_wavefake,source,1,0,0.5,0.3718,bbse_quantile,available_pool,0.6009933775,31778,0.3717980993,5.05656789,5.056129337,0.9853417566,77.07218831,81.73914887,36.46245554,0.05924672027,94.96192334,17.88973504,0.4310222566,0,0,1.233557807,3354
itw,ssl_aasist_wavefake,source,1,0,0.5,0.3718,bbse_quantile,disjoint_eval,0.6009933775,23778,0.3715198923,5.000888257,4.998714694,0.9858046336,77.05021448,81.72795143,36.47617773,0.06791940231,95.05004626,17.99983178,0.4310222566,0,0,1.257464884,3085
itw,ssl_aasist_wavefake,source,2,0,0.06,0.01,median,available_pool,0.3582526745,20165,0.01001735681,5.095631641,5.027469135,0.9859922788,51.03396975,75.26924811,49.46150378,0,99.1272006,48.09323085,0.1030244306,0,0,0.2231589388,3369
itw,ssl_aasist_wavefake,source,2,0,0.06,0.01,median,disjoint_eval,0.3582526745,12165,0.009042334566,5.191764231,5.319558086,0.9871614947,50.97410604,75.26337619,49.47324762,0,99.2108508,48.23674476,0.1030244306,0,0,0.2301685162,2843
itw,ssl_aasist_wavefake,source,2,0,0.06,0.01,bbse_quantile,available_pool,0.3582526745,20165,0.01001735681,5.095631641,5.027469135,0.9859922788,65.08306472,82.36487502,35.27024996,0,99.1272006,34.04413588,0.4732837081,0,0,0.2231589388,3369
itw,ssl_aasist_wavefake,source,2,0,0.06,0.01,bbse_quantile,disjoint_eval,0.3582526745,12165,0.009042334566,5.191764231,5.319558086,0.9871614947,64.92396219,82.3019494,35.3961012,0,99.2108508,34.28688861,0.4732837081,0,0,0.2301685162,2843
itw,ssl_aasist_wavefake,source,2,0,0.08,0.97,median,available_pool,0.9977075904,12181,0.9700353009,3.743597469,3.783921963,0.9899421263,54.54396191,76.43715046,0.2739726027,46.85172647,99.08874477,44.54478286,0.9998365641,0,0,3.234545604,695
itw,ssl_aasist_wavefake,source,2,0,0.08,0.97,median,disjoint_eval,0.9977075904,4181,0.9686677828,5.59674719,5.474224861,0.9804108944,54.36498445,76.07511073,0.7633587786,47.08641975,99.09112652,44.72614207,0.9998365641,0,0,3.300645779,385
itw,ssl_aasist_wavefake,source,2,0,0.08,0.97,bbse_quantile,available_pool,0.9977075904,12181,0.9700353009,3.743597469,3.783921963,0.9899421263,97.27444381,54.52054795,90.95890411,0,99.08874477,1.814300961,0.0009506989736,0,0,3.234545604,695
itw,ssl_aasist_wavefake,source,2,0,0.08,0.97,bbse_quantile,disjoint_eval,0.9977075904,4181,0.9686677828,5.59674719,5.474224861,0.9804108944,97.20162641,55.34351145,89.3129771,0,99.09112652,1.88950012,0.0009506989736,0,0,3.300645779,385
itw,ssl_aasist_wavefake,source,2,0,0.15,0.01,median,available_pool,0.3582526745,20165,0.01001735681,5.095631641,5.027469135,0.9859922788,51.03396975,75.26924811,49.46150378,0,99.1272006,48.09323085,0.1030244306,0,0,0.2231589388,3369
itw,ssl_aasist_wavefake,source,2,0,0.15,0.01,median,disjoint_eval,0.3582526745,12165,0.009042334566,5.191764231,5.319558086,0.9871614947,50.97410604,75.26337619,49.47324762,0,99.2108508,48.23674476,0.1030244306,0,0,0.2301685162,2843
itw,ssl_aasist_wavefake,source,2,0,0.15,0.01,bbse_quantile,available_pool,0.3582526745,20165,0.01001735681,5.095631641,5.027469135,0.9859922788,65.08306472,82.36487502,35.27024996,0,99.1272006,34.04413588,0.4732837081,0,0,0.2231589388,3369
itw,ssl_aasist_wavefake,source,2,0,0.15,0.01,bbse_quantile,disjoint_eval,0.3582526745,12165,0.009042334566,5.191764231,5.319558086,0.9871614947,64.92396219,82.3019494,35.3961012,0,99.2108508,34.28688861,0.4732837081,0,0,0.2301685162,2843
itw,ssl_aasist_wavefake,source,2,0,0.17,0.97,median,available_pool,0.9977075904,12181,0.9700353009,3.743597469,3.783921963,0.9899421263,54.54396191,76.43715046,0.2739726027,46.85172647,99.08874477,44.54478286,0.9998365641,0,0,3.234545604,695
itw,ssl_aasist_wavefake,source,2,0,0.17,0.97,median,disjoint_eval,0.9977075904,4181,0.9686677828,5.59674719,5.474224861,0.9804108944,54.36498445,76.07511073,0.7633587786,47.08641975,99.09112652,44.72614207,0.9998365641,0,0,3.300645779,385
itw,ssl_aasist_wavefake,source,2,0,0.17,0.97,bbse_quantile,available_pool,0.9977075904,12181,0.9700353009,3.743597469,3.783921963,0.9899421263,97.27444381,54.52054795,90.95890411,0,99.08874477,1.814300961,0.0009506989736,0,0,3.234545604,695
itw,ssl_aasist_wavefake,source,2,0,0.17,0.97,bbse_quantile,disjoint_eval,0.9977075904,4181,0.9686677828,5.59674719,5.474224861,0.9804108944,97.20162641,55.34351145,89.3129771,0,99.09112652,1.88950012,0.0009506989736,0,0,3.300645779,385
itw,ssl_aasist_wavefake,source,2,0,0.3,0.01,median,available_pool,0.3582526745,20165,0.01001735681,5.095631641,5.027469135,0.9859922788,51.03396975,75.26924811,49.46150378,0,99.1272006,48.09323085,0.1030244306,0,0,0.2231589388,3369
itw,ssl_aasist_wavefake,source,2,0,0.3,0.01,median,disjoint_eval,0.3582526745,12165,0.009042334566,5.191764231,5.319558086,0.9871614947,50.97410604,75.26337619,49.47324762,0,99.2108508,48.23674476,0.1030244306,0,0,0.2301685162,2843
itw,ssl_aasist_wavefake,source,2,0,0.3,0.01,bbse_quantile,available_pool,0.3582526745,20165,0.01001735681,5.095631641,5.027469135,0.9859922788,65.08306472,82.36487502,35.27024996,0,99.1272006,34.04413588,0.4732837081,0,0,0.2231589388,3369
itw,ssl_aasist_wavefake,source,2,0,0.3,0.01,bbse_quantile,disjoint_eval,0.3582526745,12165,0.009042334566,5.191764231,5.319558086,0.9871614947,64.92396219,82.3019494,35.3961012,0,99.2108508,34.28688861,0.4732837081,0,0,0.2301685162,2843
itw,ssl_aasist_wavefake,source,2,0,0.3,0.97,median,available_pool,0.9977075904,12181,0.9700353009,3.743597469,3.783921963,0.9899421263,54.54396191,76.43715046,0.2739726027,46.85172647,99.08874477,44.54478286,0.9998365641,0,0,3.234545604,695
itw,ssl_aasist_wavefake,source,2,0,0.3,0.97,median,disjoint_eval,0.9977075904,4181,0.9686677828,5.59674719,5.474224861,0.9804108944,54.36498445,76.07511073,0.7633587786,47.08641975,99.09112652,44.72614207,0.9998365641,0,0,3.300645779,385
itw,ssl_aasist_wavefake,source,2,0,0.3,0.97,bbse_quantile,available_pool,0.9977075904,12181,0.9700353009,3.743597469,3.783921963,0.9899421263,97.27444381,54.52054795,90.95890411,0,99.08874477,1.814300961,0.0009506989736,0,0,3.234545604,695
itw,ssl_aasist_wavefake,source,2,0,0.3,0.97,bbse_quantile,disjoint_eval,0.9977075904,4181,0.9686677828,5.59674719,5.474224861,0.9804108944,97.20162641,55.34351145,89.3129771,0,99.09112652,1.88950012,0.0009506989736,0,0,3.300645779,385
itw,ssl_aasist_wavefake,source,2,0,0.5,0.3718,median,available_pool,0.6004839531,31778,0.3717980993,5.05656789,5.056129337,0.9853417566,86.85883316,89.45946828,20.68326404,0.3977994075,94.96192334,8.103090188,0.9314625263,0,0,1.233557807,3354
itw,ssl_aasist_wavefake,source,2,0,0.5,0.3718,median,disjoint_eval,0.6004839531,23778,0.3720245605,5.028685458,5.031253598,0.9854510392,86.8786273,89.46970331,20.65362979,0.4069635994,95.04163512,8.163007822,0.9314625263,0,0,1.282698293,3051
itw,ssl_aasist_wavefake,source,2,0,0.5,0.3718,bbse_quantile,available_pool,0.6004839531,31778,0.3717980993,5.05656789,5.056129337,0.9853417566,77.10365662,81.7641952,36.41236287,0.05924672027,94.96192334,17.85826673,0.4331867993,0,0,1.233557807,3354
itw,ssl_aasist_wavefake,source,2,0,0.5,0.3718,bbse_quantile,disjoint_eval,0.6004839531,23778,0.3720245605,5.028685458,5.031253598,0.9854510392,77.14273698,81.7916154,36.37155103,0.04521817771,95.04163512,17.89889814,0.4331867993,0,0,1.282698293,3051
